AtomicNumber,Element,Symbol,AtomicMass,NumberofNeutrons,NumberofProtons,NumberofElectrons,Period,Group,Phase,Radioactive,Natural,Metal,AtomicNumber,Element,Symbol
-1.2684040463320574,-1.2411475886343721,-1.3091966785799862,-1.132823203197879,-1.1653983773798666,0.615949392783498,-0.958092011088991,-0.9261625788824694,-1.066658875574229,-0.9394229370840846,-0.7987251504797661,-0.10533450796156237,-1.0546167091675525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-1.2477865299581123,-1.2411475886343721,-1.2689137038544482,-1.132823203197879,-1.0083070600528,-0.2071029344287601,-0.45967674648554885,-0.20543060460918516,-0.9273298330546946,-0.360338522044081,-0.6700275113143594,-0.10641277989943085,-1.0546167091675525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-1.20581459738545,-1.189843242264482,-1.2286307291289102,-1.132823203197879,0.7196974305449331,-0.0424924689863084,-0.06619101127230496,-0.682756347532627,-0.7533950075426623,-0.3495855958590085,0.2184214083347523,-0.1070755226514866,-1.0546167091675525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-1.1885052908631417,-1.189843242264482,-1.1883477544033723,-1.132823203197879,0.8767887478719998,-0.5363238653136632,0.3141785327671638,-0.060111306218556614,-0.8204323882087582,0.4369516146051995,0.6822302915105657,-0.10808541636890487,-1.0546167091675525,-1.6072751268321597,-0.496363588102716,3.359421718944241
-1.1432251484388425,-1.1385388958945921,-1.1480647796778343,-1.132823203197879,1.0338800651990663,-1.030155261641018,0.6945480768066329,0.6111459870398372,-0.9128352642620253,-0.995967592828027,-1.1736269689181247,-0.10774878512976545,-1.0546167091675525,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
-1.1261196652723224,-1.1385388958945921,-1.107781804952296,-1.132823203197879,1.190971382526133,-1.1947657270834693,1.20607953258385,0.5747227326262014,-0.8675397367849336,-0.9212111518574643,-1.0711662397661488,-0.10805911705334709,-1.0546167091675525,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
-1.0730001630100212,-1.0872345495247022,-1.067498830226758,-1.132823203197879,1.3480626998531997,-1.4087593321586565,1.966818620662788,1.3243460807634977,-1.2420051097224474,-1.1480192144147991,-1.368781084655465,-0.10927414543211596,-1.0546167091675525,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
-1.002524318066384,-0.9846258567849224,-1.02721585550122,-1.132823203197879,1.5051540171802662,-1.5569087510568627,-2.177897790250047,2.126980069105012,-1.2422642001396165,-1.2407041928002778,-1.4631655706540176,-0.10905849104454227,-1.0546167091675525,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
-1.0158512297909874,-1.0359302031548123,-0.986932880775682,-0.426860917147027,-1.1653983773798666,1.6036121854382068,-1.1023701140005138,-1.1556837021961746,-1.0864077255542408,-0.9757730729194762,-0.8758193884339227,-0.10781190348710407,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-1.0004860845085035,-1.0359302031548123,-0.946649906050144,-0.426860917147027,-1.0083070600528,0.615949392783498,-0.8662786728725675,-0.6461318596691927,-0.9635662550363681,-0.16206505385103617,-0.42506678749228105,-0.10839048842937497,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.9240052899289568,-0.9333215104150324,-0.9063669313246059,-0.426860917147027,-0.8512157427257333,0.4513389273410463,-0.3940957906166748,-0.5172562088907183,-0.7008521956692358,0.5722811246417221,0.4155090972982012,-0.10880601761518768,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.8783645369521097,-0.8820171640451425,-0.8660839565990679,-0.426860917147027,-0.6941244253986667,0.28672846189859463,-0.1580043494887286,-0.44061501215295046,-0.42001992531126703,0.6992181069240417,0.6959083014701741,-0.10904271145520761,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.8301524739483979,-0.8307128176752526,-0.8258009818735298,-0.426860917147027,-0.5370331080716,0.12211799645614292,-0.039958628924755636,-0.464159325779444,-0.1355640127551308,0.953092071488681,0.7705156285225838,-0.10922154680100042,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.8136271034098898,-0.8307128176752526,-0.7855180071479918,-0.426860917147027,-0.3799417907445334,0.12211799645614292,-0.0006100554034312237,-0.4583235557352705,0.0528653815495709,0.9058841028712894,0.3129240226011379,-0.10943194132546255,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.7675003101230864,-0.7794084713053627,-0.7452350324224537,-0.426860917147027,-0.22285047341746675,-0.0424924689863084,-0.1448881583149538,-0.26643308753399514,0.10540819342299734,0.264904795644039,-0.06632988991527791,9.219203540033378,-2.754861581956467,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.753279711376951,-0.7794084713053627,-0.7049520576969157,-0.426860917147027,-0.0657591560904001,-0.2071029344287601,0.22236519455074047,-0.13177916198271825,0.1833165006835951,0.5680848607646206,0.43105229043411986,-0.10943194132546255,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.7048638250174512,-0.7281041249354727,-0.6646690829713777,-0.426860917147027,0.09133216123666653,-0.2071029344287601,0.2879461504196142,-0.13793115601943326,0.3626867894928783,0.5261222219936058,0.4720863203129452,-0.10957921749258606,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.7086267177396921,-0.7537562981204177,-0.6243861082458396,-0.426860917147027,0.24842347856373317,-0.37171339987121144,0.3272947239409386,-0.20727045329306262,0.3717458949882968,0.4820614512840404,0.4633821321568307,-0.10945824064102033,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.6325378911520454,-0.6511476053806379,-0.5841031335203016,-0.426860917147027,0.4055147958907998,-0.37171339987121144,0.3141785327671638,-0.18237500078934668,0.3808050004837153,0.09558554820299435,0.24515570052853242,-0.10976857256460197,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.6037831192662544,-0.6511476053806379,-0.5438201587947635,-0.426860917147027,0.5626061132178665,-0.5363238653136632,-0.013726246577206029,0.2970780671748283,0.049241739351403475,-0.6019069427891203,-0.7838036850692841,-0.10975279297526731,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.5356904397133697,-0.548538912640858,-0.5035371840692255,-0.426860917147027,0.7196974305449331,-0.0424924689863084,0.19613281220319084,-0.6788754167150732,-0.17180043473680423,-1.0110111988274357,0.022577174822176936,-0.10984221064816374,-0.38018399485223525,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.48995561441846647,-0.49723456627096807,-0.4632542093436875,-0.426860917147027,0.8767887478719998,-0.5363238653136632,0.4584566356786864,-0.13264159105328582,-0.2786978795827407,-0.05789280310199209,0.4136439141218909,-0.11011046366685297,-0.38018399485223525,-1.6072751268321597,-0.496363588102716,3.359421718944241
-0.45417677611782575,-0.47158239308602307,-0.42297123461814945,-0.426860917147027,1.0338800651990663,-0.8655447961985662,0.6814318856328584,0.4104587423187731,-0.19535410902489192,-0.1851445051750943,-0.9659699086222511,-0.11006312489884898,-0.38018399485223525,-1.6072751268321597,-0.496363588102716,3.359421718944241
-0.3908661060661223,-0.3946258735311882,-0.3826882598926114,-0.426860917147027,1.190971382526133,-1.030155261641018,1.1667309590625252,0.40005209820059134,-0.37110075563600803,-0.8103878228632143,-0.9218272401162421,-0.1101052038037414,-0.38018399485223525,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
-0.37606539469197464,-0.3946258735311882,-0.34240528516707336,-0.426860917147027,1.3480626998531997,-1.1947657270834693,1.704494797187292,0.9926558602232265,-0.6772985213811482,-1.0496797704549259,-1.3110287962396459,-0.10930044474767373,-0.38018399485223525,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
-0.31501246027361557,-0.3176693539763533,-0.3021223104415353,-0.426860917147027,1.5051540171802662,-1.359376192525921,-2.177897790250047,1.621021681038728,-1.241910895025295,-1.2071655537625443,-1.4428785949730167,-0.11048917381088481,-0.38018399485223525,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
-0.2888289984146891,-0.3176693539763533,-0.26183933571599727,0.27910136890382514,-1.1653983773798666,1.93283311632311,-1.1023701140005138,-1.2027148341777905,-0.9653780761354517,-1.0006464270509952,-0.9199620569399318,-0.10988428955305617,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.25508839367192887,-0.26636500760646337,-0.22155636099045922,0.27910136890382514,-1.0083070600528,1.1097807891108524,-0.9318596287414416,-0.766383219741992,-0.7642659341371643,-0.235499671700312,-0.48848301548682926,-0.11021040106597249,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.2349255601685879,-0.26636500760646337,-0.18127338626492118,0.27910136890382514,-0.8512157427257333,0.780559858225949,-0.5777224670495221,-0.6162055709204994,-0.4327026730048528,0.5586432670411423,0.7263729600165747,-0.11022618065530715,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.19858228795961103,-0.2407128344215184,-0.14099041153938313,0.27910136890382514,-0.6941244253986667,0.615949392783498,-0.4334443641379992,-0.4964429206543553,-0.06309116879178409,0.9006387730249126,1.3934868094102044,-0.11033137791753822,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.17221068146457252,-0.21506066123657344,-0.1007074368138451,0.27910136890382514,-0.5370331080716,0.4513389273410463,-0.07930720244607976,-0.46050837604737493,0.31014397761945206,1.54686341009854,1.6017655974315148,-0.1103997561379884,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.12432787157405699,-0.16375631486668352,-0.06042446208830706,0.27910136890382514,-0.3799417907445334,0.28672846189859463,0.6551995032853087,-0.36463501103595125,0.6054708167700901,1.7031742395205698,1.5364841862606564,-0.11047339422155014,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.09234328343500905,-0.13810414168173854,-0.02014148736276902,0.27910136890382514,-0.22285047341746675,0.28672846189859463,0.3141785327671638,-0.31070444648979495,0.8410075596509673,1.265713730332741,1.6844553849146022,-0.11068904860912385,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.044209614029677366,-0.08679979531184862,0.02014148736276902,0.27910136890382514,-0.0657591560904001,0.12211799645614292,0.7076642679804079,-0.2875625997628996,1.0040714585684978,1.3181670287965095,1.232459328522087,-0.11054177244200035,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
-0.015423484704534115,-0.061147622126903646,0.06042446208830706,0.27910136890382514,0.09133216123666653,-0.0424924689863084,0.8125937973706058,-0.25927492624828474,1.0040714585684978,1.0202322935223047,0.949573213448367,-0.1105154731264426,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.03967153623694332,-0.009843275757013714,0.1007074368138451,0.27910136890382514,0.24842347856373317,-0.0424924689863084,0.7076642679804079,-0.0068706849288544675,0.9315986146051508,0.5859189822423019,0.49446851842866807,-0.11051021326333103,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.06237432232779678,0.015808897427931252,0.14099041153938313,0.27910136890382514,0.4055147958907998,-0.0424924689863084,0.3535271062884882,-0.22555394958909428,0.6598254497426003,-0.034079005599441166,-0.0035353896461664445,-0.11055755203133501,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.13360274581588233,0.09276541698276615,0.18127338626492118,0.27910136890382514,0.5626061132178665,-0.2071029344287601,0.038738518117893195,0.18197253388974893,0.33188583080845596,-0.7052923940612078,-0.8708455666304288,-0.11057333162066968,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.1713414240760235,0.1440697633526561,0.22155636099045922,0.27910136890382514,0.7196974305449331,0.28672846189859463,0.15678423868186644,-0.7400791330896821,0.08185451913490949,-0.8777798207294639,-0.05949088493547369,-0.11056807175755812,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.2323630010550304,0.22102628290749096,0.26183933571599727,0.27910136890382514,0.8767887478719998,-0.2071029344287601,0.39287567980981264,-0.29233470728670674,0.07823087693674222,-0.7987851532430287,0.27002480954600233,-0.11059437107311587,0.294248719463082,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.28018309606684233,0.2723306292773809,0.3021223104415353,0.27910136890382514,1.0338800651990663,-0.5363238653136632,0.5109214003737856,0.07117914595750682,-0.030478389008277918,-0.3803756820572406,-0.36102883177229605,-0.1107048281984585,0.294248719463082,-1.6072751268321597,-0.496363588102716,3.359421718944241
0.3717468189747046,0.40059149520210574,0.34240528516707336,0.27910136890382514,1.190971382526133,-0.7009343307561148,0.5765023562426599,0.18651466032807137,-0.11382215956612673,-0.5705188889884012,-0.7334437393089076,-0.11073112751401627,0.294248719463082,-1.6072751268321597,-0.496363588102716,3.359421718944241
0.36083443008020594,0.3492871488322158,0.3826882598926114,0.27910136890382514,1.3480626998531997,-0.8655447961985662,1.3110090619740484,0.6009693240071401,-0.34935890244700396,-0.9231624145603164,-1.2330641394698776,-0.11066800915667764,0.294248719463082,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
0.4296483307381869,0.4262436683870507,0.42297123461814945,0.27910136890382514,1.5051540171802662,-1.030155261641018,-2.177897790250047,1.0834983889896725,-1.241519541667893,-1.1594120708411295,-1.4148386745558192,-0.11096256149092462,0.294248719463082,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
0.45492242685590506,0.45189584157199564,0.4632542093436875,0.9850636549546773,-1.1653983773798666,2.4266645126504645,-1.1417186875218381,-1.284128138439365,-0.903776158766607,-1.012280568650259,-0.9305314282723565,-0.11052073298955413,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.524253725263194,0.5288523611268305,0.5035371840692255,0.9850636549546773,-1.0083070600528,1.6036121854382068,-1.0105567757840903,-0.9052917953747351,-0.5921429297242158,-0.27746231047132686,-0.16829323688690445,-0.11072060778779316,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.5489947449119281,0.5545045343117755,0.5438201587947635,0.9850636549546773,-0.8512157427257333,1.4390017199957557,-0.7351167611348195,-0.8003054298509813,-0.12831672835879612,-0.07709071033973129,0.8059541088724784,-0.11076794655579715,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.5679816744395689,0.5545045343117755,0.5841031335203016,0.9850636549546773,-1.3224896947069333,1.4390017199957557,-0.7088843787872698,-0.8112870266828744,-0.015983820215608707,-0.2050767585913263,0.7928978266383067,-0.11078372614513181,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.5803992204229635,0.5545045343117755,0.6243861082458396,0.9850636549546773,-1.3224896947069333,1.4390017199957557,-0.6957681876134953,-0.8301742233283035,-0.015983820215608707,-0.06555098467770223,0.8407708614969363,-0.11077846628202025,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.6326720718227604,0.6058088806816655,0.6646690829713777,0.9850636549546773,-1.3224896947069333,1.274391254553304,-0.6826519964397205,-0.8152254527717995,0.027499886162399415,0.023619622710704127,0.563480295952147,-0.11079424587135492,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.6445565413371716,0.6058088806816655,0.7049520576969157,0.9850636549546773,-1.3224896947069333,1.274391254553304,-0.6957681876134953,-0.7988393004310166,0.07279541363949117,-0.06555098467770223,0.5174724442698277,-0.11084684450247045,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.7285944788005523,0.7084175734214453,0.7452350324224537,0.9850636549546773,-1.3224896947069333,1.274391254553304,-0.6433034229183962,-0.781102009213011,0.11990276221566655,0.08236731699012478,-0.23233119260688942,-0.11075742682957405,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.7537431451608623,0.7340697466063902,0.7855180071479918,0.9850636549546773,-1.3224896947069333,1.274391254553304,-0.6039548493970717,-0.7734263904849601,-0.29319244837541014,-0.17989917532871744,-0.3970890398476274,-0.11083632477624736,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.8366208573682186,0.8366784393461701,0.8258009818735298,0.9850636549546773,-1.3224896947069333,1.1097807891108524,-0.6039548493970717,-0.6355239821012121,0.18875196398084615,0.33414314961621333,0.6872041133140597,-0.11055229216822346,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.8628827128255252,0.8623306125311151,0.8660839565990679,0.9850636549546773,-1.3224896947069333,1.1097807891108524,-0.6039548493970717,-0.7178284630690399,0.2485420602506073,0.38135111823360496,0.6604698211202795,-0.11083632477624736,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.9189341356672387,0.93928713208595,0.9063669313246059,0.9850636549546773,-1.3224896947069333,1.1097807891108524,-0.5777224670495221,-0.6962389886691661,0.30652033542128476,0.4338044166973734,0.24826433915571616,-0.11089944313358598,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.9570334244799282,0.964939305270895,0.946649906050144,0.9850636549546773,-1.3224896947069333,1.1097807891108524,-0.5646062758757473,-0.6724934415928736,0.3518158628983765,0.49989557276172164,0.3433886811475385,-0.11092574244914376,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
0.9935491626053408,0.99059147845584,0.986932880775682,0.9850636549546773,-1.3224896947069333,1.1097807891108524,-0.5514900847019725,-0.6477129796318998,0.4007350325736355,0.5544470031640408,0.6604698211202795,-0.1109099628598091,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.0198110180626474,1.016243651640785,1.02721585550122,0.9850636549546773,-1.3224896947069333,0.9451703236684007,-0.5383738935281976,-0.6256922906967421,0.4460305600507273,0.5785755204573743,-0.13534166743875684,-0.11095204176470153,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.0844073431277834,1.0932001711956199,1.067498830226758,0.9850636549546773,-1.3224896947069333,0.9451703236684007,-0.7351167611348195,-0.6055976933525188,0.020252601766064728,-0.17780104339016672,-0.6041243724180643,-0.11097834108025928,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.1144007338679789,1.1188523443805647,1.107781804952296,0.9850636549546773,-1.3224896947069333,0.780559858225949,-0.512141511180648,-0.8437143597362136,0.540245257203078,0.7023653048318679,0.7674069898954,-0.11098360094337084,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.1696368632865404,1.1701566907504546,1.1480647796778343,0.9850636549546773,-0.6941244253986667,0.615949392783498,-0.4727929376593236,-0.441477441223518,1.1671353574860281,1.2940385115031758,1.5141019881449334,-0.11103619957448639,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.2081751562501577,1.2214610371203447,1.1883477544033723,0.9850636549546773,-0.5370331080716,0.4513389273410463,-0.21046911418382783,-0.23320082068145975,1.7831545311744756,2.1007702418759346,2.0456791933933522,-0.1110572390269326,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.2535180135531607,1.2727653834902346,1.2286307291289102,0.9850636549546773,-0.3799417907445334,0.28672846189859463,0.9175233267608043,-0.14281825408598267,2.25422801693623,2.5319363552481113,2.105986782760717,-0.11109931793182501,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.2906295430262618,1.2984175566751794,1.2689137038544482,0.9850636549546773,-0.22285047341746675,0.28672846189859463,0.3141785327671638,-0.1515862829700859,2.5622376037804537,2.2937983802226025,2.1314776195036234,-0.11107301861626726,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.353705032282825,1.3753740762300144,1.3091966785799862,0.9850636549546773,-0.0657591560904001,0.12211799645614292,0.7076642679804079,0.022250670020642484,2.8521289796338416,2.133291286923471,1.768388627848563,-0.11110983765804813,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.384858648279045,1.4010262494149595,1.3494796533055244,0.9850636549546773,0.09133216123666653,0.12211799645614292,0.7076642679804079,0.1742681675260124,2.8521289796338416,1.5206367608666556,1.4052996361935026,-0.11110457779493657,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.429809537590148,1.4523305957848494,1.3897626280310624,0.9850636549546773,0.24842347856373317,-0.0424924689863084,0.8125937973706058,0.17188211376410886,2.6528286587346375,0.8167134954828831,1.030397817755144,-0.11109405806871347,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.4593325667400634,1.4779827689697942,1.4300456027566004,0.9850636549546773,0.4055147958907998,-0.0424924689863084,1.1536147678887507,0.24858080577324776,2.25422801693623,0.07458324749810148,0.4279436518069361,-0.11111509752115968,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.516136568126225,1.5549392885246291,1.4703285774821384,0.9850636549546773,0.5626061132178665,-0.0424924689863084,0.44534044450491184,0.5970021502825295,1.2033717794677012,-1.082851236403413,-1.125753934059495,-0.1110572390269326,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.5756059518573078,1.606243634894519,1.5106115522076766,0.9850636549546773,0.7196974305449331,0.4513389273410463,0.4978052092000111,-0.6475692414534719,0.9134804036143142,-0.7233153474133587,-0.43190579247208527,-0.11111509752115968,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.6197729051846104,1.657547981264409,1.5508945269332146,0.9850636549546773,0.8767887478719998,-0.0424924689863084,0.8781747532394801,-0.2714064285076014,0.8047711376692941,-0.69855739053846,-0.26030894025154305,-0.11111509752115968,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.6476810262078971,1.683200154449354,1.5911775016587526,0.9850636549546773,1.0338800651990663,-0.37171339987121144,0.4715728268524615,-0.3090945788914024,0.5348097939058272,-0.7573890100954227,-0.3753285694573413,-0.11115191656294056,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
1.6636733202774212,1.683200154449354,1.6314604763842906,0.9850636549546773,1.190971382526133,-0.5363238653136632,0.44534044450491184,0.016156171255298515,0.4460305600507273,-0.7757686458771271,-0.7496086601702631,-0.11115191656294056,0.9686814337783992,-1.6072751268321597,-0.496363588102716,3.359421718944241
1.6636733202774212,1.657547981264409,1.6717434511098288,0.9850636549546773,1.3480626998531997,-0.7009343307561148,0.7076642679804079,0.2699977943590082,0.025688065063315783,-0.7254134793519095,-1.13818848856823,-0.1112150349202792,0.9686814337783992,-1.6072751268321597,2.0146522105345532,-0.29767027889379355
1.8518179563894672,1.9397218862988037,1.7120264258353668,0.9850636549546773,1.5051540171802662,-0.8655447961985662,-2.177897790250047,0.6864072972646966,-1.2408238023658449,-1.116715085891622,-1.386071332699861,-0.11129919273006406,0.9686814337783992,0.6221710168382555,-0.496363588102716,-0.29767027889379355
